age,education,eddummy1,eddummy2,eddummy3,eddummy4,earnings,d1,hours
35,15,0,0,1,0,32000,1,2520
48,10,1,0,0,0,21000,1,2600
35,,,,,,,,
50,12,0,1,0,0,22000,1,1392
34,16,0,0,0,1,33030,1,2441
31,12,0,1,0,0,15250,1,2676
45,12,0,1,0,0,16000,1,1040
34,13,0,0,1,0,33000,1,4080
44,16,0,0,0,1,28000,1,1976
39,12,0,1,0,0,13000,1,2880
46,9,1,0,0,0,0,0,0
36,12,0,1,0,0,24000,1,2750
34,11,1,0,0,0,20000,1,3072
47,12,0,1,0,0,32000,1,2080
35,12,0,1,0,0,11000,1,1913
32,12,0,1,0,0,0,0,0
44,6,1,0,0,0,0,0,0
42,6,1,0,0,0,22100,1,2218
36,12,0,1,0,0,25000,1,1920
32,12,0,1,0,0,54000,1,1984
47,13,0,0,1,0,48000,1,1880
37,12,0,1,0,0,29000,1,1870
49,16,0,0,0,1,8565,1,2080
35,12,0,1,0,0,15000,1,2740
39,8,1,0,0,0,4750,1,1500
32,12,0,1,0,0,31000,1,2080
40,5,1,0,0,0,0,0,0
42,6,1,0,0,0,18000,1,1816
33,12,0,1,0,0,34500,1,2024
49,1,1,0,0,0,15000,1,2142
42,12,0,1,0,0,5000,1,1560
43,16,0,0,0,1,18200,1,3380
40,15,0,0,1,0,30000,1,4080
32,12,0,1,0,0,33259,1,2080
46,11,1,0,0,0,20000,1,1720
41,,,,,,,,
33,11,1,0,0,0,0,0,0
37,12,0,1,0,0,38000,1,2020
39,12,0,1,0,0,4048,1,2596
33,12,0,1,0,0,2745,1,499
45,4,1,0,0,0,8000,1,2174
39,4,1,0,0,0,14560,1,2080
33,6,1,0,0,0,11440,1,2080
32,6,1,0,0,0,11440,1,2080
31,6,1,0,0,0,12480,1,2080
34,14,0,0,1,0,23000,1,1736
40,6,1,0,0,0,38000,1,1980
42,7,1,0,0,0,0,0,0
46,6,1,0,0,0,20000,1,2080
30,,,,,,,,
39,16,0,0,0,1,33000,1,2250
36,14,0,0,1,0,8600,1,1942
43,3,1,0,0,0,13000,1,2100
30,10,1,0,0,0,7300,1,2000
46,3,1,0,0,0,8000,1,1736
43,12,0,1,0,0,3132,1,696
50,1,1,0,0,0,0,0,0
47,12,0,1,0,0,16630,1,1040
31,9,1,0,0,0,34310,1,2327
34,12,0,1,0,0,70000,1,1734
47,7,1,0,0,0,45000,1,2385
32,16,0,0,0,1,27000,1,1800
33,11,1,0,0,0,12000,1,1616
46,6,1,0,0,0,8000,1,1300
42,13,0,0,1,0,34000,1,2130
42,,,,,,,,
37,12,0,1,0,0,6800,1,2600
31,6,1,0,0,0,18512,1,2080
36,10,1,0,0,0,0,0,0
48,9,1,0,0,0,0,0,0
34,12,0,1,0,0,400,1,416
43,12,0,1,0,0,12500,1,1775
36,,,,,,,,
32,13,0,0,1,0,9391,1,1040
42,15,0,0,1,0,21150,1,2340
32,3,1,0,0,0,12000,1,2056
43,5,1,0,0,0,7000,1,1300
40,6,1,0,0,0,23000,1,2496
31,10,1,0,0,0,35000,1,1628
33,16,0,0,0,1,52000,1,2112
36,17,0,0,0,1,30500,1,2032
39,15,0,0,1,0,9985,1,1214
46,2,1,0,0,0,11000,1,2000
46,14,0,0,1,0,8640,1,1560
39,16,0,0,0,1,28000,1,1991
31,,,,,,,,
39,,,,,,,,
42,10,1,0,0,0,11000,1,3060
44,,,,,,,,
48,6,1,0,0,0,7000,1,2352
31,9,1,0,0,0,31700,1,2648
37,17,0,0,0,1,35000,1,2530
36,12,0,1,0,0,16000,1,2295
32,12,0,1,0,0,3000,1,560
30,14,0,0,1,0,14500,1,2114
42,12,0,1,0,0,2000,1,600
31,9,1,0,0,0,20000,1,2040
33,13,0,0,1,0,18000,1,1966
41,12,0,1,0,0,11500,1,1152
38,12,0,1,0,0,30000,1,2030
30,11,1,0,0,0,5030,1,488
39,6,1,0,0,0,10000,1,1992
39,12,0,1,0,0,0,0,0
50,11,1,0,0,0,23000,1,1960
41,14,0,0,1,0,0,0,0
30,12,0,1,0,0,24000,1,2100
35,12,0,1,0,0,28000,1,2010
47,6,1,0,0,0,22000,1,2700
46,9,1,0,0,0,30000,1,1940
39,9,1,0,0,0,52000,1,2290
33,7,1,0,0,0,3014,1,2032
41,9,1,0,0,0,29000,1,1275
31,11,1,0,0,0,46935,1,2083
40,,,,,,,,
32,12,0,1,0,0,25000,1,1940
33,12,0,1,0,0,36000,1,1960
35,12,0,1,0,0,40000,1,2400
34,6,1,0,0,0,32300,1,2496
47,4,1,0,0,0,3000,1,780
36,6,1,0,0,0,15200,1,2808
45,16,0,0,0,1,18200,1,2100
34,,,,,,,,
37,,,,,,,,
33,6,1,0,0,0,17250,1,2202
35,,,,,,,,
32,15,0,0,1,0,25000,1,2072
32,12,0,1,0,0,10000,1,1856
34,6,1,0,0,0,11500,1,2227
50,12,0,1,0,0,56000,1,3010
42,12,0,1,0,0,21000,1,2050
31,12,0,1,0,0,0,0,0
42,10,1,0,0,0,6720,1,520
31,16,0,0,0,1,47000,1,2008
39,14,0,0,1,0,0,0,0
30,16,0,0,0,1,56000,1,2618
49,2,1,0,0,0,9632,1,4264
42,12,0,1,0,0,0,0,0
31,11,1,0,0,0,30000,1,2916
50,12,0,1,0,0,19500,1,1960
35,7,1,0,0,0,22000,1,2060
37,12,0,1,0,0,45000,1,1982
49,5,1,0,0,0,9600,1,2080
37,6,1,0,0,0,20000,1,1920
33,12,0,1,0,0,18782,1,2080
32,12,0,1,0,0,10000,1,2142
34,12,0,1,0,0,10400,1,800
34,,,,,,,,
40,14,0,0,1,0,7612,1,1248
31,12,0,1,0,0,20800,1,2554
35,11,1,0,0,0,40000,1,2280
39,12,0,1,0,0,9100,1,2076
40,6,1,0,0,0,13000,1,2295
39,12,0,1,0,0,7245,1,2064
45,7,1,0,0,0,23100,1,2184
39,14,0,0,1,0,11540,1,2080
36,12,0,1,0,0,34000,1,1984
32,12,0,1,0,0,35000,1,3060
38,16,0,0,0,1,20200,1,1600
48,5,1,0,0,0,11000,1,2040
33,9,1,0,0,0,8528,1,2000
41,12,0,1,0,0,10992,1,1996
33,9,1,0,0,0,2000,1,392
35,12,0,1,0,0,25050,1,1872
35,1,1,0,0,0,13000,1,2044
34,12,0,1,0,0,8800,1,1904
30,6,1,0,0,0,17000,1,2750
39,9,1,0,0,0,0,0,0
31,16,0,0,0,1,24000,1,2180
32,10,1,0,0,0,5800,1,1280
50,5,1,0,0,0,10400,1,2060
37,15,0,0,1,0,23900,1,2196
37,,,,,,,,
30,11,1,0,0,0,0,0,0
36,11,1,0,0,0,1400,1,1400
44,,,,,,,,
43,12,0,1,0,0,34000,1,2940
48,5,1,0,0,0,26000,1,2940
39,12,0,1,0,0,37500,1,2128
39,12,0,1,0,0,11784,1,2184
39,10,1,0,0,0,30000,1,1960
32,10,1,0,0,0,4696,1,520
32,10,1,0,0,0,9391,1,1040
37,10,1,0,0,0,0,0,0
50,8,1,0,0,0,36300,1,2580
42,7,1,0,0,0,16000,1,2256
33,,,,,,,,
47,7,1,0,0,0,27000,1,1736
31,13,0,0,1,0,48000,1,2450
44,9,1,0,0,0,2964,1,1040
43,10,1,0,0,0,16000,1,2413
30,11,1,0,0,0,9000,1,1980
33,8,1,0,0,0,0,0,0
48,7,1,0,0,0,12000,1,1920
50,16,0,0,0,1,14752,1,1733
38,12,0,1,0,0,0,0,0
49,14,0,0,1,0,45000,1,3355
30,8,1,0,0,0,28000,1,2400
43,12,0,1,0,0,70650,1,3274
39,12,0,1,0,0,12000,1,2030
33,9,1,0,0,0,30000,1,3656
31,12,0,1,0,0,3950,1,1244
41,14,0,0,1,0,37000,1,2578
34,10,1,0,0,0,0,0,0
31,12,0,1,0,0,29000,1,1952
48,5,1,0,0,0,0,0,0
50,9,1,0,0,0,23000,1,2080
49,3,1,0,0,0,16000,1,2250
42,6,1,0,0,0,16000,1,2012
35,13,0,0,1,0,15000,1,2032
35,12,0,1,0,0,33259,1,2080
38,11,1,0,0,0,17024,1,2040
38,4,1,0,0,0,31000,1,2880
49,6,1,0,0,0,0,0,0
50,2,1,0,0,0,0,0,0
32,12,0,1,0,0,0,0,0
31,,,,,,,,
36,13,0,0,1,0,31200,1,2140
30,12,0,1,0,0,13000,1,2210
39,,,,,,,,
38,6,1,0,0,0,17000,1,2008
43,16,0,0,0,1,16000,1,520
49,12,0,1,0,0,12500,1,660
32,6,1,0,0,0,7500,1,1771
47,4,1,0,0,0,18000,1,2604
39,12,0,1,0,0,27000,1,1908
42,6,1,0,0,0,12000,1,1902
32,11,1,0,0,0,8143,1,1950
38,12,0,1,0,0,5870,1,1740
42,9,1,0,0,0,18500,1,1920
37,12,0,1,0,0,80000,1,3570
38,2,1,0,0,0,12000,1,2184
39,3,1,0,0,0,14000,1,3120
33,12,0,1,0,0,50800,1,343
36,8,1,0,0,0,7000,1,1952
45,12,0,1,0,0,19500,1,2100
31,6,1,0,0,0,15341,1,2668
41,3,1,0,0,0,4160,1,1080
34,,,,,,,,
31,12,0,1,0,0,33000,1,1840
46,7,1,0,0,0,9000,1,2032
43,5,1,0,0,0,13000,1,1862
38,14,0,0,1,0,1540,1,126
38,12,0,1,0,0,37500,1,1990
31,12,0,1,0,0,38000,1,3335
49,16,0,0,0,1,58300,1,2108
49,8,1,0,0,0,7495,1,830
49,8,1,0,0,0,0,0,0
39,14,0,0,1,0,16000,1,2080
31,12,0,1,0,0,22000,1,1927
46,6,1,0,0,0,18000,1,2040
39,4,1,0,0,0,15000,1,1600
41,,,,,,,,
34,,,,,,,,
36,12,0,1,0,0,13630,1,1916
35,11,1,0,0,0,11892,1,1982
33,5,1,0,0,0,12480,1,2080
39,12,0,1,0,0,55000,1,2120
49,6,1,0,0,0,10000,1,1840
45,7,1,0,0,0,7000,1,2550
45,12,0,1,0,0,6552,1,3120
38,6,1,0,0,0,3000,1,648
43,6,1,0,0,0,32000,1,1440
32,,,,,,,,
41,14,0,0,1,0,22613,1,2264
31,6,1,0,0,0,12000,1,1912
35,,,,,,,,
44,12,0,1,0,0,12000,1,2000
42,11,1,0,0,0,0,0,0
32,9,1,0,0,0,8500,1,909
48,10,1,0,0,0,0,0,0
50,12,0,1,0,0,28000,1,1960
46,2,1,0,0,0,23000,1,2295
44,12,0,1,0,0,45000,1,1816
34,12,0,1,0,0,23000,1,3590
37,14,0,0,1,0,25000,1,1440
36,3,1,0,0,0,13000,1,1920
45,8,1,0,0,0,14560,1,2000
33,4,1,0,0,0,15000,1,1560
35,12,0,1,0,0,35685,1,2860
32,12,0,1,0,0,18782,1,2080
32,12,0,1,0,0,16000,1,1395
37,17,0,0,0,1,14000,1,2100
43,,,,,,,,
30,14,0,0,1,0,23000,1,2240
50,12,0,1,0,0,0,0,0
44,12,0,1,0,0,36167,1,3744
42,15,0,0,1,0,0,0,0
31,,,,,,,,
39,11,1,0,0,0,14130,1,3060
43,12,0,1,0,0,22000,1,1960
32,14,0,0,1,0,43000,1,1885
32,3,1,0,0,0,12800,1,2322
36,3,1,0,0,0,15000,1,3000
50,12,0,1,0,0,14400,1,1300
43,6,1,0,0,0,20000,1,2230
50,15,0,0,1,0,27000,1,2040
40,12,0,1,0,0,21800,1,1960
32,12,0,1,0,0,33000,1,2026
38,11,1,0,0,0,25000,1,2958
31,6,1,0,0,0,18000,1,2000
35,8,1,0,0,0,12000,1,1820
34,17,0,0,0,1,28000,1,1862
40,,,,,,,,
44,16,0,0,0,1,7033,1,2066
42,14,0,0,1,0,20607,1,2496
36,12,0,1,0,0,17000,1,2170
50,16,0,0,0,1,39000,1,2600
41,13,0,0,1,0,8000,1,2496
30,7,1,0,0,0,15872,1,2048
40,14,0,0,1,0,9000,1,1848
38,12,0,1,0,0,700,1,220
47,2,1,0,0,0,10000,1,2205
44,17,0,0,0,1,6600,1,1756
38,14,0,0,1,0,45000,1,2450
48,14,0,0,1,0,12000,1,1912
38,13,0,0,1,0,27062,1,2124
43,12,0,1,0,0,40000,1,2000
45,16,0,0,0,1,4320,1,1300
48,8,1,0,0,0,0,0,0
31,,,,,,,,
31,17,0,0,0,1,15000,1,2940
37,12,0,1,0,0,43000,1,1244
47,12,0,1,0,0,0,0,1038
33,6,1,0,0,0,25000,1,2344
39,10,1,0,0,0,15000,1,2035
46,6,1,0,0,0,38000,1,2108
43,6,1,0,0,0,17150,1,2040
41,3,1,0,0,0,35000,1,1522
40,6,1,0,0,0,26000,1,3120
33,12,0,1,0,0,46000,1,2600
43,14,0,0,1,0,0,0,0
33,12,0,1,0,0,2500,1,416
30,14,0,0,1,0,0,0,0
42,12,0,1,0,0,26400,1,2600
38,12,0,1,0,0,12000,1,2065
31,11,1,0,0,0,8000,1,1242
43,12,0,1,0,0,0,0,0
34,,,,,,,,
35,3,1,0,0,0,20400,1,2040
38,6,1,0,0,0,27000,1,2190
44,9,1,0,0,0,44000,1,1960
35,17,0,0,0,1,1873,1,220
30,9,1,0,0,0,16000,1,1960
41,6,1,0,0,0,20000,1,3025
33,5,1,0,0,0,31800,1,1960
36,6,1,0,0,0,12000,1,1112
35,12,0,1,0,0,13000,1,2100
34,6,1,0,0,0,33259,1,2080
37,,,,,,,,
46,12,0,1,0,0,19340,1,1960
31,12,0,1,0,0,22000,1,1776
50,12,0,1,0,0,24949,1,2040
46,,,,,,,,
34,,,,,,,,
47,12,0,1,0,0,36000,1,2208
47,17,0,0,0,1,27000,1,2003
44,11,1,0,0,0,6000,1,2184
35,12,0,1,0,0,53000,1,3087
50,,,,,,,,
31,13,0,0,1,0,10000,1,1736
50,3,1,0,0,0,0,0,0
33,12,0,1,0,0,55000,1,2094
36,6,1,0,0,0,0,0,0
45,6,1,0,0,0,14000,1,2064
36,17,0,0,0,1,1777,1,1248
40,12,0,1,0,0,0,0,0
42,2,1,0,0,0,500,1,172
46,12,0,1,0,0,0,0,0
38,9,1,0,0,0,33000,1,2080
49,4,1,0,0,0,13250,1,2032
45,15,0,0,1,0,12000,1,952
35,6,1,0,0,0,9550,1,1504
36,15,0,0,1,0,13000,1,1904
43,12,0,1,0,0,23000,1,2550
49,16,0,0,0,1,53100,1,1967
41,8,1,0,0,0,26000,1,2222
47,6,1,0,0,0,20000,1,1300
41,12,0,1,0,0,20000,1,2048
48,13,0,0,1,0,0,0,0
44,14,0,0,1,0,18000,1,1984
42,12,0,1,0,0,9000,1,2279
34,13,0,0,1,0,18934,1,1960
35,,,,,,,,
40,15,0,0,1,0,35294,1,1755
30,6,1,0,0,0,15000,1,2200
31,6,1,0,0,0,9600,1,1628
31,5,1,0,0,0,9800,1,1739
41,6,1,0,0,0,600,1,120
32,9,1,0,0,0,7000,1,1050
39,13,0,0,1,0,15600,1,2040
41,5,1,0,0,0,5000,1,1218
41,8,1,0,0,0,18782,1,2080
41,7,1,0,0,0,18782,1,2080
37,12,0,1,0,0,16000,1,1912
36,12,0,1,0,0,32000,1,1888
43,6,1,0,0,0,12000,1,1680
32,14,0,0,1,0,30000,1,2500
37,,,,,,,,
39,8,1,0,0,0,0,0,0
50,4,1,0,0,0,12000,1,2080
47,9,1,0,0,0,1100,1,1840
40,4,1,0,0,0,11000,1,1552
49,,,,,,,,
36,,,,,,,,
45,6,1,0,0,0,14560,1,2080
39,,,,,,,,
30,12,0,1,0,0,18000,1,3120
35,16,0,0,0,1,32000,1,2025
48,8,1,0,0,0,13000,1,2621
45,2,1,0,0,0,16000,1,2040
46,,,,,,,,
43,12,0,1,0,0,15000,1,2064
33,3,1,0,0,0,0,0,0
35,11,1,0,0,0,22000,1,1960
50,17,0,0,0,1,30000,1,2550
38,17,0,0,0,1,15960,1,1920
35,11,1,0,0,0,27140,1,1728
48,8,1,0,0,0,4647,1,894
31,12,0,1,0,0,39160,1,1638
39,13,0,0,1,0,27000,1,2193
32,15,0,0,1,0,17000,1,2600
49,12,0,1,0,0,24949,1,2040
32,12,0,1,0,0,23000,1,1944
31,12,0,1,0,0,0,0,0
37,3,1,0,0,0,10000,1,1568
43,2,1,0,0,0,500,1,696
47,16,0,0,0,1,33000,1,1624
33,2,1,0,0,0,12000,1,1556
31,12,0,1,0,0,23000,1,2080
47,12,0,1,0,0,35000,1,2147
45,12,0,1,0,0,29950,1,1920
34,6,1,0,0,0,0,0,0
44,6,1,0,0,0,2000,1,763
42,,,,,,,,
31,,,,,,,,
49,12,0,1,0,0,15000,1,2080
33,4,1,0,0,0,0,0,0
32,14,0,0,1,0,27000,1,2479
30,11,1,0,0,0,8881,1,1978
45,15,0,0,1,0,48000,1,2996
43,6,1,0,0,0,27000,1,1944
35,12,0,1,0,0,22850,1,1919
42,3,1,0,0,0,26000,1,2340
44,,,,,,,,
38,12,0,1,0,0,16000,1,2288
30,,,,,,,,
36,16,0,0,0,1,19000,1,2017
31,12,0,1,0,0,42000,1,2904
30,,,,,,,,
46,6,1,0,0,0,14060,1,3120
49,7,1,0,0,0,0,0,0
45,5,1,0,0,0,7800,1,2000
40,5,1,0,0,0,16000,1,2040
31,2,1,0,0,0,15300,1,2585
31,11,1,0,0,0,23000,1,2018
45,,,,,,,,
30,6,1,0,0,0,18500,1,1960
37,3,1,0,0,0,16000,1,2000
35,,,,,,,,
37,12,0,1,0,0,17000,1,1020
33,12,0,1,0,0,24000,1,2080
39,12,0,1,0,0,13790,1,2580
37,13,0,0,1,0,0,0,0
35,14,0,0,1,0,11275,1,2550
36,12,0,1,0,0,34247,1,240
38,12,0,1,0,0,12000,1,2052
35,12,0,1,0,0,3106,1,344
37,12,0,1,0,0,42000,1,3116
41,7,1,0,0,0,14280,1,1904
32,,,,,,,,
36,9,1,0,0,0,7981,1,2080
41,12,0,1,0,0,34000,1,2784
33,17,0,0,0,1,27000,1,3036
50,12,0,1,0,0,775,1,241
30,12,0,1,0,0,100000,1,1820
46,14,0,0,1,0,46000,1,2066
42,16,0,0,0,1,48000,1,1950
43,7,1,0,0,0,28000,1,2450
32,,,,,,,,
30,,,,,,,,
34,3,1,0,0,0,28000,1,2050
32,10,1,0,0,0,20000,1,2000
39,,,,,,,,
41,12,0,1,0,0,15100,1,1720
31,12,0,1,0,0,36000,1,1944
35,16,0,0,0,1,26863,1,1680
36,6,1,0,0,0,17000,1,2024
30,12,0,1,0,0,12000,1,536
41,6,1,0,0,0,19600,1,2262
30,6,1,0,0,0,8000,1,1224
46,12,0,1,0,0,30800,1,1600
36,14,0,0,1,0,42000,1,1860
35,5,1,0,0,0,7500,1,800
41,12,0,1,0,0,15000,1,2020
46,13,0,0,1,0,45000,1,1748
30,9,1,0,0,0,12800,1,2019
46,,,,,,,,
30,9,1,0,0,0,20800,1,3432
30,17,0,0,0,1,15600,1,2340
35,12,0,1,0,0,8020,1,2040
39,3,1,0,0,0,7750,1,1623
49,12,0,1,0,0,47000,1,2220
50,13,0,0,1,0,0,0,0
31,12,0,1,0,0,10000,1,1350
36,1,1,0,0,0,18500,1,2744
49,,,,,,,,
48,1,1,0,0,0,11536,1,3072
41,9,1,0,0,0,35500,1,2304
47,10,1,0,0,0,10000,1,2080
35,,,,,,,,
40,,,,,,,,
46,5,1,0,0,0,13400,1,2496
41,12,0,1,0,0,11000,1,1080
32,14,0,0,1,0,3000,1,224
48,,,,,,,,
35,13,0,0,1,0,20000,1,2080
31,13,0,0,1,0,26000,1,2080
40,6,1,0,0,0,15000,1,2761
46,3,1,0,0,0,0,0,0
32,12,0,1,0,0,0,0,0
36,16,0,0,0,1,27000,1,3001
42,12,0,1,0,0,33880,1,1776
45,16,0,0,0,1,80000,1,3060
45,6,1,0,0,0,31100,1,436
42,12,0,1,0,0,37500,1,2092
40,8,1,0,0,0,18300,1,1892
35,16,0,0,0,1,15162,1,2024
32,13,0,0,1,0,0,0,0
31,9,1,0,0,0,12000,1,284
30,12,0,1,0,0,15000,1,1856
44,4,1,0,0,0,12800,1,2610
32,8,1,0,0,0,16000,1,2080
48,6,1,0,0,0,30000,1,2180
43,13,0,0,1,0,20000,1,2040
30,14,0,0,1,0,0,0,0
32,5,1,0,0,0,6400,1,1469
32,,,,,,,,
48,14,0,0,1,0,4680,1,476
35,9,1,0,0,0,14100,1,2304
36,6,1,0,0,0,18000,1,1960
39,,,,,,,,
41,12,0,1,0,0,26000,1,2070
36,10,1,0,0,0,18100,1,2100
31,,,,,,,,
50,6,1,0,0,0,21000,1,2000
36,4,1,0,0,0,18000,1,1960
38,3,1,0,0,0,13000,1,2496
46,,,,,,,,
41,4,1,0,0,0,9000,1,2740
30,,,,,,,,
50,1,1,0,0,0,15600,1,208
36,11,1,0,0,0,22400,1,2570
47,2,1,0,0,0,29200,1,2648
30,17,0,0,0,1,22000,1,1715
38,11,1,0,0,0,25000,1,2120
33,9,1,0,0,0,16800,1,2080
46,15,0,0,1,0,50000,1,2340
38,12,0,1,0,0,38000,1,1960
36,13,0,0,1,0,17700,1,2007
42,6,1,0,0,0,0,0,0
35,16,0,0,0,1,58875,1,3800
40,4,1,0,0,0,20000,1,3410
41,13,0,0,1,0,46000,1,2480
50,3,1,0,0,0,30000,1,2646
46,13,0,0,1,0,19000,1,2016
34,14,0,0,1,0,24000,1,1611
47,12,0,1,0,0,28000,1,1970
50,2,1,0,0,0,21000,1,2125
31,17,0,0,0,1,29371,1,2153
33,16,0,0,0,1,11000,1,1070
35,12,0,1,0,0,44000,1,2249
41,2,1,0,0,0,23000,1,2480
34,,,,,,,,
45,,,,,,,,
37,12,0,1,0,0,95000,1,1960
50,6,1,0,0,0,20540,1,3640
35,,,,,,,,
48,6,1,0,0,0,0,0,1820
40,6,1,0,0,0,16000,1,2040
37,12,0,1,0,0,20000,1,2100
31,16,0,0,0,1,92000,1,2496
47,5,1,0,0,0,21000,1,1920
45,2,1,0,0,0,0,0,0
41,,,,,,,,
46,6,1,0,0,0,25000,1,2348
43,6,1,0,0,0,800,1,480
50,,,,,,,,
38,17,0,0,0,1,5000,1,3250
38,9,1,0,0,0,0,0,0
48,17,0,0,0,1,25000,1,720
49,5,1,0,0,0,0,0,0
43,12,0,1,0,0,21299,1,598
38,11,1,0,0,0,20125,1,2058
30,12,0,1,0,0,30000,1,2145
44,4,1,0,0,0,13600,1,1904
32,16,0,0,0,1,20000,1,2064
41,,,,,,,,
37,,,,,,,,
35,12,0,1,0,0,25000,1,2020
45,6,1,0,0,0,9100,1,2080
37,11,1,0,0,0,32000,1,1960
38,12,0,1,0,0,20800,1,2940
39,14,0,0,1,0,35000,1,3900
31,10,1,0,0,0,1440,1,182
35,10,1,0,0,0,0,0,0
44,,,,,,,,
48,,,,,,,,
32,,,,,,,,
38,,,,,,,,
38,12,0,1,0,0,11000,1,2100
41,12,0,1,0,0,12600,1,2000
35,3,1,0,0,0,10000,1,344
48,5,1,0,0,0,20000,1,2496
41,10,1,0,0,0,38000,1,2164
38,12,0,1,0,0,28000,1,2060
39,,,,,,,,
50,6,1,0,0,0,10841,1,1904
35,10,1,0,0,0,1211,1,160
46,8,1,0,0,0,21000,1,1960
43,10,1,0,0,0,24000,1,2340
31,13,0,0,1,0,47000,1,2157
39,12,0,1,0,0,23000,1,2115
33,15,0,0,1,0,1710,1,370
37,12,0,1,0,0,29000,1,2430
33,12,0,1,0,0,51482,1,2964
35,12,0,1,0,0,11960,1,2080
32,,,,,,,,
37,12,0,1,0,0,38520,1,3160
38,6,1,0,0,0,13000,1,2080
31,13,0,0,1,0,15500,1,2080
43,6,1,0,0,0,12200,1,2047
31,12,0,1,0,0,15000,1,1960
43,10,1,0,0,0,15000,1,1304
40,12,0,1,0,0,37940,1,2000
43,10,1,0,0,0,24000,1,2000
33,12,0,1,0,0,16000,1,780
36,7,1,0,0,0,4000,1,1644
43,,,,,,,,
35,16,0,0,0,1,65000,1,1920
34,,,,,,,,
48,,,,,,,,
38,11,1,0,0,0,17940,1,2288
36,12,0,1,0,0,0,0,0
32,6,1,0,0,0,39000,1,3096
41,16,0,0,0,1,22000,1,2205
47,11,1,0,0,0,0,0,0
49,12,0,1,0,0,18000,1,2056
44,,,,,,,,
35,12,0,1,0,0,11519,1,1607
42,6,1,0,0,0,7000,1,2536
31,12,0,1,0,0,0,0,0
34,12,0,1,0,0,20000,1,1358
50,7,1,0,0,0,38000,1,2550
33,14,0,0,1,0,40000,1,2695
40,15,0,0,1,0,15000,1,2000
37,16,0,0,0,1,42000,1,2070
47,11,1,0,0,0,0,0,0
33,8,1,0,0,0,17500,1,4160
35,6,1,0,0,0,28500,1,3082
39,12,0,1,0,0,0,0,0
36,11,1,0,0,0,0,0,0
31,12,0,1,0,0,6357,1,1560
37,4,1,0,0,0,14000,1,2020
44,,,,,,,,
49,12,0,1,0,0,30000,1,3020
36,8,1,0,0,0,9807,1,1840
36,5,1,0,0,0,4310,1,3120
34,12,0,1,0,0,9000,1,2080
40,10,1,0,0,0,27560,1,3120
41,12,0,1,0,0,35000,1,2940
48,,,,,,,,
36,10,1,0,0,0,20000,1,2250
48,12,0,1,0,0,0,0,0
48,2,1,0,0,0,7000,1,1040
33,11,1,0,0,0,13000,1,2496
42,14,0,0,1,0,28000,1,1874
30,3,1,0,0,0,8000,1,3556
47,6,1,0,0,0,2890,1,1392
37,6,1,0,0,0,12000,1,1732
35,13,0,0,1,0,30000,1,2910
32,12,0,1,0,0,13000,1,952
46,12,0,1,0,0,30000,1,2100
37,10,1,0,0,0,25438,1,2080
40,10,1,0,0,0,1400,1,360
33,12,0,1,0,0,10920,1,2080
50,6,1,0,0,0,20000,1,2000
42,3,1,0,0,0,18000,1,2080
30,9,1,0,0,0,7000,1,2340
45,8,1,0,0,0,13000,1,1120
49,3,1,0,0,0,12000,1,1540
38,14,0,0,1,0,26000,1,2040
43,16,0,0,0,1,38000,1,1274
46,11,1,0,0,0,0,0,0
41,12,0,1,0,0,20247,1,2096
39,12,0,1,0,0,0,0,0
31,12,0,1,0,0,10800,1,2211
44,2,1,0,0,0,16000,1,2254
42,12,0,1,0,0,22543,1,2310
43,5,1,0,0,0,18000,1,2187
50,,,,,,,,
48,9,1,0,0,0,22000,1,2450
37,10,1,0,0,0,21100,1,2136
42,6,1,0,0,0,0,0,0
39,16,0,0,0,1,24820,1,3640
38,,,,,,,,
